Timestamp,Speed,RPM,Temp,Fuel,FL_Accel,FL_Gyro,FL_Susp,FL_StrainL,FL_StrainR,FR_Accel,FR_Gyro,FR_Susp,FR_StrainL,FR_StrainR,RL_Accel,RL_Gyro,RL_Susp,RL_StrainL,RL_StrainR,RR_Accel,RR_Gyro,RR_Susp,RR_StrainL,RR_StrainR,Pi_Accel,Pi_Gyro
1769891178761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65429.0,46229.0,0.0,0.0,13593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891178796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65429.0,46229.0,0.0,0.0,13593.0,32917.0,55888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891178830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65429.0,46229.0,0.0,0.0,13593.0,32917.0,55888.0,0.0,0.0,58389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891178863,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,46229.0,0.0,0.0,13593.0,32917.0,55888.0,0.0,0.0,58389.0,40853.0,42389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891178897,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,46229.0,0.0,0.0,13593.0,32917.0,55888.0,0.0,0.0,58389.0,40853.0,42389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891178930,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40085.0,0.0,0.0,13593.0,32917.0,55888.0,0.0,0.0,58389.0,40853.0,42389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891178965,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40085.0,0.0,0.0,13593.0,33173.0,56400.0,0.0,0.0,58389.0,40853.0,42389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891178999,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40085.0,0.0,0.0,13593.0,33173.0,56400.0,0.0,0.0,58389.0,40853.0,42389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179033,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40085.0,0.0,0.0,13593.0,33173.0,56400.0,0.0,0.0,58389.0,41365.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179067,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,33173.0,56400.0,0.0,0.0,58389.0,41365.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179100,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32917.0,24400.0,0.0,0.0,58389.0,41365.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179134,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32917.0,24400.0,0.0,0.0,58389.0,41365.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179167,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32917.0,24400.0,0.0,0.0,58389.0,37269.0,34197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179201,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32917.0,24400.0,0.0,0.0,58389.0,37269.0,34197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179235,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41621.0,0.0,0.0,13593.0,32917.0,24400.0,0.0,0.0,58389.0,37269.0,34197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179268,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41621.0,0.0,0.0,13593.0,34197.0,56400.0,0.0,0.0,58389.0,37269.0,34197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179302,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41621.0,0.0,0.0,13593.0,34197.0,56400.0,0.0,0.0,58389.0,37269.0,34197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179335,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41621.0,0.0,0.0,13593.0,34197.0,56400.0,0.0,0.0,58389.0,39317.0,44437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179369,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41109.0,0.0,0.0,13593.0,34197.0,56400.0,0.0,0.0,58389.0,39317.0,44437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179402,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41109.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,0.0,58389.0,39317.0,44437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179436,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41109.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,0.0,58389.0,39317.0,44437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179469,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41109.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,0.0,58389.0,40853.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179502,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41109.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,0.0,58389.0,40853.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179536,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,0.0,58389.0,40853.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179569,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33173.0,30288.0,0.0,0.0,58389.0,40853.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179602,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33173.0,30288.0,0.0,0.0,58389.0,40853.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179636,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33173.0,30288.0,0.0,0.0,58389.0,39829.0,45461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179669,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41877.0,0.0,0.0,13593.0,33173.0,30288.0,0.0,0.0,58389.0,39829.0,45461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179702,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41877.0,0.0,0.0,13593.0,34709.0,49744.0,0.0,0.0,58389.0,39829.0,45461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179735,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41877.0,0.0,0.0,13593.0,34709.0,49744.0,0.0,0.0,58389.0,39829.0,45461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179769,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41877.0,0.0,0.0,13593.0,34709.0,49744.0,0.0,0.0,58389.0,39829.0,45461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179802,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,41877.0,0.0,0.0,13593.0,34709.0,49744.0,0.0,0.0,58389.0,39829.0,44693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179835,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,34709.0,49744.0,0.0,0.0,58389.0,39829.0,44693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179869,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,33173.0,30800.0,0.0,0.0,58389.0,39829.0,44693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179902,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,33173.0,30800.0,0.0,0.0,58389.0,39829.0,44693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179936,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,33173.0,30800.0,0.0,0.0,58389.0,38805.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891179969,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,33173.0,30800.0,0.0,0.0,58389.0,38805.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180003,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,62101.0,41109.0,0.0,0.0,13593.0,32917.0,56399.0,0.0,0.0,58389.0,38805.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180037,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,62101.0,41109.0,0.0,0.0,13593.0,32917.0,56399.0,0.0,0.0,58389.0,38805.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180071,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,62101.0,41109.0,0.0,0.0,13593.0,32917.0,56399.0,0.0,0.0,58389.0,38805.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180104,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,62101.0,41109.0,0.0,0.0,13593.0,32917.0,56399.0,0.0,0.0,58389.0,40085.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180138,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,32917.0,56399.0,0.0,0.0,58389.0,40085.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180171,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,34965.0,30800.0,0.0,0.0,58389.0,40085.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180204,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,34965.0,30800.0,0.0,0.0,58389.0,40085.0,46485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180238,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,34965.0,30800.0,0.0,0.0,58389.0,40341.0,40853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180271,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,40597.0,0.0,0.0,13593.0,34965.0,30800.0,0.0,0.0,58389.0,40341.0,40853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180305,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33941.0,24400.0,0.0,0.0,58389.0,40341.0,40853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180338,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33941.0,24400.0,0.0,0.0,58389.0,40341.0,40853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180372,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33941.0,24400.0,0.0,0.0,58389.0,40341.0,40853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180405,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33941.0,24400.0,0.0,0.0,58389.0,41365.0,43925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180439,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33941.0,24400.0,0.0,0.0,58389.0,41365.0,43925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180472,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33173.0,25168.0,0.0,0.0,58389.0,41365.0,43925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180506,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33173.0,25168.0,0.0,0.0,58389.0,41365.0,43925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180539,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33173.0,25168.0,0.0,0.0,58389.0,40853.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769891180572,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,42133.0,0.0,0.0,13593.0,33173.0,25168.0,0.0,0.0,58389.0,40853.0,44949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
