Timestamp,Speed,RPM,Temp,Fuel,FL_Accel,FL_Gyro,FL_Susp,FL_StrainL,FL_StrainR,FR_Accel,FR_Gyro,FR_Susp,FR_StrainL,FR_StrainR,RL_Accel,RL_Gyro,RL_Susp,RL_StrainL,RL_StrainR,RR_Accel,RR_Gyro,RR_Susp,RR_StrainL,RR_StrainR,Pi_Accel,Pi_Gyro
1769901648159,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,0.0,0.0,0.0,0.0,0.0,34197.0,48464.0,0.0,0.0,58389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769901648193,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43669.0,0.0,0.0,0.0,34197.0,48464.0,0.0,0.0,58389.0,42901.0,45973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769901648227,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43669.0,0.0,0.0,0.0,34197.0,48464.0,0.0,3.13667E-319,58389.0,46997.0,44181.0,6.3E-322,3.13667E-319,58389.0,45205.0,45717.0,0.0,0.0
1769901648262,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43669.0,0.0,0.0,13593.0,34197.0,48464.0,0.0,3.13667E-319,58389.0,46997.0,44181.0,6.3E-322,3.13667E-319,58389.0,45205.0,45717.0,0.0,0.0
1769901648295,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43669.0,0.0,0.0,13593.0,34197.0,48464.0,0.0,3.13667E-319,58389.0,46997.0,44181.0,6.3E-322,3.13667E-319,58389.0,45205.0,45717.0,0.0,0.0
1769901648329,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43669.0,0.0,0.0,13593.0,33941.0,54608.0,0.0,3.13667E-319,58389.0,44949.0,44181.0,6.3E-322,3.13667E-319,58389.0,46229.0,45205.0,0.0,0.0
1769901648363,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43157.0,0.0,0.0,13593.0,33941.0,54608.0,0.0,3.13667E-319,58389.0,42901.0,45973.0,6.3E-322,3.13667E-319,58389.0,46229.0,45205.0,0.0,0.0
1769901648399,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43157.0,0.0,0.0,13593.0,33941.0,54608.0,0.0,3.13667E-319,58389.0,42901.0,45973.0,6.3E-322,3.13667E-319,58389.0,46229.0,45205.0,0.0,0.0
1769901648433,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43157.0,0.0,0.0,13593.0,33941.0,54608.0,0.0,3.13667E-319,58389.0,46741.0,45461.0,6.3E-322,3.12403E-319,58389.0,45461.0,43669.0,0.0,0.0
1769901648466,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43157.0,0.0,0.0,13593.0,32917.0,22864.0,0.0,3.13667E-319,58389.0,46741.0,45461.0,6.3E-322,3.12403E-319,58389.0,45461.0,43669.0,0.0,0.0
1769901648500,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,32917.0,22864.0,0.0,3.13667E-319,58389.0,44181.0,45973.0,6.3E-322,3.12403E-319,58389.0,45461.0,43669.0,0.0,0.0
1769901648535,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,32917.0,22864.0,0.0,3.13667E-319,58389.0,46485.0,45205.0,6.3E-322,3.13667E-319,58389.0,45973.0,45717.0,0.0,0.0
1769901648569,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,32917.0,22864.0,0.0,3.13667E-319,58389.0,46485.0,45205.0,6.3E-322,3.13667E-319,58389.0,45973.0,45717.0,0.0,0.0
1769901648602,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,32917.0,22864.0,0.0,3.13667E-319,58389.0,46485.0,45205.0,6.3E-322,3.13667E-319,58389.0,45973.0,45717.0,0.0,0.0
1769901648637,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33429.0,55887.0,0.0,3.1493E-319,58389.0,45461.0,45461.0,6.3E-322,3.1493E-319,58389.0,46229.0,46229.0,0.0,0.0
1769901648671,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33429.0,55887.0,0.0,3.1493E-319,58389.0,42901.0,46997.0,6.3E-322,3.1493E-319,58389.0,46229.0,46229.0,0.0,0.0
1769901648705,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33429.0,55887.0,0.0,3.1493E-319,58389.0,42901.0,46997.0,6.3E-322,3.1493E-319,58389.0,46229.0,46229.0,0.0,0.0
1769901648739,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33429.0,55887.0,0.0,3.1114E-319,58389.0,46485.0,46229.0,6.3E-322,3.13667E-319,58389.0,46229.0,44949.0,0.0,0.0
1769901648773,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33941.0,54607.0,0.0,3.1114E-319,58389.0,46485.0,46229.0,6.3E-322,3.13667E-319,58389.0,46229.0,44949.0,0.0,0.0
1769901648806,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44181.0,0.0,0.0,13593.0,33941.0,54607.0,0.0,3.1114E-319,58389.0,40853.0,46485.0,6.3E-322,3.13667E-319,58389.0,46229.0,44949.0,0.0,0.0
1769901648840,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44181.0,0.0,0.0,13593.0,33941.0,54607.0,0.0,3.1493E-319,58389.0,45461.0,45717.0,6.3E-322,3.13667E-319,58389.0,44693.0,45973.0,0.0,0.0
1769901648874,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44181.0,0.0,0.0,13593.0,33941.0,54607.0,0.0,3.1493E-319,58389.0,45461.0,45717.0,6.3E-322,3.13667E-319,58389.0,44693.0,45973.0,0.0,0.0
1769901648907,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44181.0,0.0,0.0,13593.0,33941.0,54607.0,0.0,3.1493E-319,58389.0,45461.0,45717.0,6.3E-322,3.13667E-319,58389.0,44693.0,45973.0,0.0,0.0
1769901648941,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44181.0,0.0,0.0,13593.0,35989.0,54352.0,0.0,3.09873E-319,58389.0,45461.0,45205.0,6.3E-322,3.09873E-319,58389.0,43925.0,44949.0,0.0,0.0
1769901648975,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45973.0,0.0,0.0,13593.0,35989.0,54352.0,0.0,3.09873E-319,58389.0,42901.0,46997.0,6.3E-322,3.09873E-319,58389.0,43925.0,44949.0,0.0,0.0
1769901649009,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45973.0,0.0,0.0,13593.0,35989.0,54352.0,0.0,3.09873E-319,58389.0,42901.0,46997.0,6.3E-322,3.09873E-319,58389.0,43925.0,44949.0,0.0,0.0
1769901649043,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45973.0,0.0,0.0,13593.0,35989.0,54352.0,0.0,3.09873E-319,58389.0,42901.0,46997.0,6.3E-322,3.1114E-319,58389.0,45717.0,45461.0,0.0,0.0
