Timestamp,Speed,RPM,Temp,Fuel,FL_Accel,FL_Gyro,FL_Susp,FL_StrainL,FL_StrainR,FR_Accel,FR_Gyro,FR_Susp,FR_StrainL,FR_StrainR,RL_Accel,RL_Gyro,RL_Susp,RL_StrainL,RL_StrainR,RR_Accel,RR_Gyro,RR_Susp,RR_StrainL,RR_StrainR,Pi_Accel,Pi_Gyro
1769905154763,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45205.0,0.0,0.0,13593.0,33941.0,23888.0,0.0,3.12403E-319,58389.0,44693.0,46997.0,6.3E-322,3.12403E-319,58389.0,45717.0,43925.0,0.0,0.0
1769905154782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65429.0,45205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44693.0,46997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769905154796,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45205.0,0.0,0.0,13593.0,33941.0,23888.0,0.0,3.12403E-319,58389.0,44693.0,46997.0,6.3E-322,3.12403E-319,58389.0,45717.0,43925.0,0.0,0.0
1769905154816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65429.0,45205.0,0.0,0.0,13593.0,0.0,0.0,0.0,0.0,0.0,44693.0,46997.0,0.0,0.0,58389.0,0.0,0.0,0.0,0.0
1769905154830,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45205.0,0.0,0.0,13593.0,33941.0,23888.0,0.0,3.13667E-319,58389.0,45205.0,44437.0,6.3E-322,3.13667E-319,58389.0,44693.0,43669.0,0.0,0.0
1769905154850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65429.0,45205.0,0.0,0.0,13593.0,31893.0,29520.0,0.0,3.13667E-319,58389.0,45205.0,44437.0,6.3E-322,3.13667E-319,58389.0,44693.0,43669.0,0.0,0.0
1769905154885,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45205.0,0.0,0.0,13593.0,31893.0,29520.0,0.0,3.13667E-319,58389.0,45205.0,44437.0,6.3E-322,3.13667E-319,58389.0,44693.0,43669.0,0.0,0.0
1769905154919,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,31893.0,29520.0,0.0,3.13667E-319,58389.0,42389.0,48789.0,6.3E-322,3.13667E-319,58389.0,44693.0,43669.0,0.0,0.0
1769905154956,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,31893.0,29520.0,0.0,3.1114E-319,58389.0,45205.0,42901.0,6.3E-322,3.1114E-319,58389.0,43925.0,46229.0,0.0,0.0
1769905154989,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,31893.0,29520.0,0.0,3.1114E-319,58389.0,45205.0,42901.0,6.3E-322,3.1114E-319,58389.0,43925.0,46229.0,0.0,0.0
1769905155023,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,32149.0,25424.0,0.0,3.1114E-319,58389.0,45205.0,42901.0,6.3E-322,3.1114E-319,58389.0,43925.0,46229.0,0.0,0.0
1769905155059,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,32149.0,25424.0,0.0,3.1114E-319,58389.0,45205.0,45461.0,6.3E-322,3.1114E-319,58389.0,44693.0,44693.0,0.0,0.0
1769905155093,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,47253.0,0.0,0.0,13593.0,32149.0,25424.0,0.0,3.1114E-319,58389.0,43413.0,48021.0,6.3E-322,3.1114E-319,58389.0,44693.0,44693.0,0.0,0.0
1769905155128,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,47253.0,0.0,0.0,13593.0,32149.0,25424.0,0.0,3.1114E-319,58389.0,43413.0,48021.0,6.3E-322,3.1114E-319,58389.0,44693.0,44693.0,0.0,0.0
1769905155166,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,47253.0,0.0,0.0,13593.0,33173.0,8273.0,0.0,3.1114E-319,58389.0,44437.0,44693.0,6.3E-322,3.1114E-319,58389.0,44949.0,44437.0,0.0,0.0
1769905155201,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,47253.0,0.0,0.0,13593.0,33173.0,8273.0,0.0,3.1114E-319,58389.0,44437.0,44693.0,6.3E-322,3.1114E-319,58389.0,44949.0,44437.0,0.0,0.0
1769905155238,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,33173.0,8273.0,0.0,3.1114E-319,58389.0,46229.0,44181.0,6.3E-322,3.12403E-319,58389.0,45205.0,44693.0,0.0,0.0
