Timestamp,Speed,RPM,Temp,Fuel,FL_Accel,FL_Gyro,FL_Susp,FL_StrainL,FL_StrainR,FR_Accel,FR_Gyro,FR_Susp,FR_StrainL,FR_StrainR,RL_Accel,RL_Gyro,RL_Susp,RL_StrainL,RL_StrainR,RR_Accel,RR_Gyro,RR_Susp,RR_StrainL,RR_StrainR,Pi_Accel,Pi_Gyro
1769904599222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13667E-319,58389.0,43413.0,45461.0,6.3E-322,3.13667E-319,58389.0,45205.0,42901.0,0.0,0.0
1769904599256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13667E-319,58389.0,43413.0,45461.0,6.3E-322,3.13667E-319,58389.0,45205.0,42901.0,0.0,0.0
1769904599289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13593.0,0.0,0.0,0.0,3.13667E-319,58389.0,43157.0,48021.0,6.3E-322,3.13667E-319,58389.0,45205.0,42901.0,0.0,0.0
1769904599323,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,0.0,0.0,0.0,0.0,13593.0,0.0,0.0,0.0,3.13667E-319,58389.0,45973.0,44181.0,6.3E-322,3.16197E-319,58389.0,46229.0,46485.0,0.0,0.0
1769904599358,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44949.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,3.13667E-319,58389.0,45973.0,44181.0,6.3E-322,3.16197E-319,58389.0,46229.0,46485.0,0.0,0.0
1769904599391,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44949.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,3.13667E-319,58389.0,45973.0,44181.0,6.3E-322,3.16197E-319,58389.0,46229.0,46485.0,0.0,0.0
1769904599426,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44949.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,3.12403E-319,58389.0,45205.0,44437.0,6.3E-322,3.12403E-319,58389.0,45205.0,45461.0,0.0,0.0
1769904599459,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44949.0,0.0,0.0,13593.0,32917.0,30032.0,0.0,3.12403E-319,58389.0,45205.0,44437.0,6.3E-322,3.12403E-319,58389.0,45205.0,45461.0,0.0,0.0
1769904599493,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44949.0,0.0,0.0,13593.0,32149.0,30032.0,0.0,3.12403E-319,58389.0,45205.0,44437.0,6.3E-322,3.12403E-319,58389.0,45205.0,45461.0,0.0,0.0
1769904599527,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32149.0,30032.0,0.0,3.13667E-319,58389.0,44693.0,44437.0,6.3E-322,3.13667E-319,58389.0,41877.0,42901.0,0.0,0.0
1769904599561,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32149.0,30032.0,0.0,3.13667E-319,58389.0,44693.0,44437.0,6.3E-322,3.13667E-319,58389.0,41877.0,42901.0,0.0,0.0
1769904599597,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32149.0,30032.0,0.0,3.13667E-319,58389.0,39829.0,46485.0,6.3E-322,3.13667E-319,58389.0,41877.0,42901.0,0.0,0.0
1769904599631,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,39829.0,0.0,0.0,13593.0,32149.0,30032.0,0.0,3.13667E-319,58389.0,44949.0,45717.0,6.3E-322,3.12403E-319,58389.0,45205.0,43925.0,0.0,0.0
1769904599665,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65173.0,38293.0,0.0,0.0,13593.0,32149.0,57167.0,0.0,3.13667E-319,58389.0,44949.0,45717.0,6.3E-322,3.12403E-319,58389.0,45205.0,43925.0,0.0,0.0
1769904599699,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65173.0,38293.0,0.0,0.0,13593.0,32149.0,57167.0,0.0,3.13667E-319,58389.0,44949.0,45717.0,6.3E-322,3.12403E-319,58389.0,45205.0,43925.0,0.0,0.0
1769904599733,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65173.0,38293.0,0.0,0.0,13593.0,32149.0,57167.0,0.0,3.1493E-319,58389.0,45973.0,44437.0,6.3E-322,3.1493E-319,58389.0,46229.0,44181.0,0.0,0.0
1769904599766,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65173.0,38293.0,0.0,0.0,13593.0,32149.0,57167.0,0.0,3.1493E-319,58389.0,45973.0,44437.0,6.3E-322,3.1493E-319,58389.0,46229.0,44181.0,0.0,0.0
1769904599801,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65173.0,38293.0,0.0,0.0,13593.0,33173.0,24400.0,0.0,3.1493E-319,58389.0,45973.0,44437.0,6.3E-322,3.1493E-319,58389.0,46229.0,44181.0,0.0,0.0
1769904599836,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33173.0,24400.0,0.0,3.13667E-319,58389.0,45205.0,47253.0,6.3E-322,3.13667E-319,58389.0,46485.0,44181.0,0.0,0.0
1769904599870,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33173.0,24400.0,0.0,3.13667E-319,58389.0,45205.0,47253.0,6.3E-322,3.13667E-319,58389.0,46485.0,44181.0,0.0,0.0
1769904599903,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33173.0,24400.0,0.0,3.13667E-319,58389.0,43669.0,45973.0,6.3E-322,3.13667E-319,58389.0,46485.0,44181.0,0.0,0.0
1769904599937,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33173.0,24400.0,0.0,3.13667E-319,58389.0,43669.0,45973.0,6.3E-322,3.12403E-319,58389.0,46229.0,44949.0,0.0,0.0
1769904599971,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.1114E-319,58389.0,44693.0,46229.0,6.3E-322,3.12403E-319,58389.0,46229.0,44949.0,0.0,0.0
1769904600005,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.1114E-319,58389.0,44693.0,46229.0,6.3E-322,3.12403E-319,58389.0,46229.0,44949.0,0.0,0.0
1769904600039,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.1114E-319,58389.0,42645.0,46997.0,6.3E-322,3.12403E-319,58389.0,46229.0,44949.0,0.0,0.0
1769904600073,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.13667E-319,58389.0,44181.0,44181.0,6.3E-322,3.12403E-319,58389.0,46229.0,44181.0,0.0,0.0
1769904600107,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44437.0,0.0,0.0,13593.0,33941.0,25168.0,0.0,3.13667E-319,58389.0,44181.0,44181.0,6.3E-322,3.12403E-319,58389.0,46229.0,44181.0,0.0,0.0
