Timestamp,Speed,RPM,Temp,Fuel,FL_Accel,FL_Gyro,FL_Susp,FL_StrainL,FL_StrainR,FR_Accel,FR_Gyro,FR_Susp,FR_StrainL,FR_StrainR,RL_Accel,RL_Gyro,RL_Susp,RL_StrainL,RL_StrainR,RR_Accel,RR_Gyro,RR_Susp,RR_StrainL,RR_StrainR,Pi_Accel,Pi_Gyro
1769906373928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32917.0,24400.0,0.0,3.09873E-319,58389.0,43669.0,43413.0,6.3E-322,3.09873E-319,58389.0,45461.0,42389.0,0.0,0.0
1769906373962,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,0.0,0.0,0.0,0.0,0.0,32917.0,24400.0,0.0,3.09873E-319,58389.0,43669.0,43413.0,6.3E-322,3.09873E-319,58389.0,45461.0,42389.0,0.0,0.0
1769906373996,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,0.0,0.0,0.0,0.0,0.0,32917.0,24400.0,0.0,3.09873E-319,58389.0,44949.0,48021.0,6.3E-322,3.09873E-319,58389.0,45461.0,42389.0,0.0,0.0
1769906374030,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45461.0,0.0,0.0,13593.0,32917.0,24400.0,0.0,3.12403E-319,58389.0,45205.0,43925.0,6.3E-322,3.12403E-319,58389.0,44693.0,45717.0,0.0,0.0
1769906374064,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45461.0,0.0,0.0,13593.0,33173.0,55120.0,0.0,3.12403E-319,58389.0,45205.0,43925.0,6.3E-322,3.12403E-319,58389.0,44693.0,45717.0,0.0,0.0
1769906374097,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45461.0,0.0,0.0,13593.0,33173.0,55120.0,0.0,3.12403E-319,58389.0,45205.0,43925.0,6.3E-322,3.12403E-319,58389.0,44693.0,45717.0,0.0,0.0
1769906374131,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,45461.0,0.0,0.0,13593.0,33173.0,55120.0,0.0,3.16197E-319,58389.0,44437.0,46997.0,6.3E-322,3.16197E-319,58389.0,43413.0,42901.0,0.0,0.0
1769906374165,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33173.0,55120.0,0.0,3.16197E-319,58389.0,44437.0,46997.0,6.3E-322,3.16197E-319,58389.0,43413.0,42901.0,0.0,0.0
1769906374199,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33173.0,55120.0,0.0,3.16197E-319,58389.0,44437.0,46997.0,6.3E-322,3.16197E-319,58389.0,43413.0,42901.0,0.0,0.0
1769906374233,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,35221.0,56655.0,0.0,3.1493E-319,58389.0,45461.0,44437.0,6.3E-322,3.13667E-319,58389.0,45461.0,43157.0,0.0,0.0
1769906374268,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,35221.0,56655.0,0.0,3.1493E-319,58389.0,45461.0,44437.0,6.3E-322,3.13667E-319,58389.0,45461.0,43157.0,0.0,0.0
1769906374304,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,35221.0,56655.0,0.0,3.1493E-319,58389.0,40853.0,45973.0,6.3E-322,3.13667E-319,58389.0,45461.0,43157.0,0.0,0.0
1769906374346,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,35221.0,56655.0,0.0,3.12403E-319,58389.0,44437.0,42901.0,6.3E-322,3.13667E-319,58389.0,45717.0,45205.0,0.0,0.0
1769906374380,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.12403E-319,58389.0,44437.0,42901.0,6.3E-322,3.13667E-319,58389.0,45717.0,45205.0,0.0,0.0
1769906374414,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.12403E-319,58389.0,44437.0,42901.0,6.3E-322,3.13667E-319,58389.0,45717.0,45205.0,0.0,0.0
1769906374448,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43413.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.1114E-319,58389.0,44693.0,47765.0,6.3E-322,3.1114E-319,58389.0,44437.0,43413.0,0.0,0.0
1769906374482,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.1114E-319,58389.0,44693.0,47765.0,6.3E-322,3.1114E-319,58389.0,44437.0,43413.0,0.0,0.0
1769906374515,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,33685.0,24656.0,0.0,3.1114E-319,58389.0,44693.0,47765.0,6.3E-322,3.1114E-319,58389.0,44437.0,43413.0,0.0,0.0
1769906374549,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,34197.0,24400.0,0.0,3.1114E-319,58389.0,44949.0,43413.0,6.3E-322,3.1114E-319,58389.0,43669.0,43413.0,0.0,0.0
1769906374583,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,43925.0,0.0,0.0,13593.0,34197.0,24400.0,0.0,3.1114E-319,58389.0,44949.0,43413.0,6.3E-322,3.1114E-319,58389.0,43669.0,43413.0,0.0,0.0
1769906374617,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,64149.0,43157.0,0.0,0.0,13593.0,34197.0,24400.0,0.0,3.1114E-319,58389.0,44949.0,49045.0,6.3E-322,3.1114E-319,58389.0,43669.0,43413.0,0.0,0.0
1769906374651,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,64149.0,43157.0,0.0,0.0,13593.0,34197.0,24400.0,0.0,3.1114E-319,58389.0,46229.0,43925.0,6.3E-322,3.12403E-319,58389.0,43413.0,43925.0,0.0,0.0
1769906374684,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,64149.0,43157.0,0.0,0.0,13593.0,34453.0,56144.0,0.0,3.1114E-319,58389.0,46229.0,43925.0,6.3E-322,3.12403E-319,58389.0,43413.0,43925.0,0.0,0.0
1769906374718,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,64149.0,43157.0,0.0,0.0,13593.0,34453.0,56144.0,0.0,3.1114E-319,58389.0,46229.0,43925.0,6.3E-322,3.12403E-319,58389.0,43413.0,43925.0,0.0,0.0
1769906374752,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,64149.0,43157.0,0.0,0.0,13593.0,34453.0,56144.0,0.0,3.1114E-319,58389.0,43413.0,43925.0,6.3E-322,3.1114E-319,58389.0,43669.0,45205.0,0.0,0.0
1769906374786,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,65429.0,44693.0,0.0,0.0,13593.0,34453.0,56144.0,0.0,3.1114E-319,58389.0,43413.0,43925.0,6.3E-322,3.1114E-319,58389.0,43669.0,45205.0,0.0,0.0
