Timestamp,Speed,RPM,Temp,Fuel,FL_Accel,FL_Gyro,FL_Susp,FL_StrainL,FL_StrainR,FR_Accel,FR_Gyro,FR_Susp,FR_StrainL,FR_StrainR,RL_Accel,RL_Gyro,RL_Susp,RL_StrainL,RL_StrainR,RR_Accel,RR_Gyro,RR_Susp,RR_StrainL,RR_StrainR,Pi_Accel,Pi_Gyro
1768542705532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705566,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705600,20.0,0.0,0.0,0.0,40447.0,61695.0,39702.0,39061.0,41877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705634,20.0,0.0,0.0,0.0,40447.0,61695.0,39702.0,39061.0,41877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705668,20.0,0.0,0.0,0.0,40447.0,61695.0,39702.0,39061.0,41877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705702,20.0,0.0,0.0,0.0,40191.0,62463.0,39702.0,37781.0,40085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705736,20.0,0.0,0.0,0.0,40191.0,62463.0,39702.0,37781.0,40085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705769,20.0,0.0,0.0,0.0,40191.0,62463.0,39702.0,37781.0,40085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705803,20.0,0.0,0.0,0.0,40191.0,62463.0,39702.0,37781.0,40085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705837,20.0,0.0,0.0,0.0,40191.0,63743.0,39702.0,38549.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705871,20.0,0.0,0.0,0.0,40191.0,63743.0,39702.0,38549.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705905,20.0,0.0,0.0,0.0,40191.0,63743.0,39702.0,38549.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705939,20.0,0.0,0.0,0.0,41215.0,63487.0,39702.0,40597.0,41365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542705973,20.0,0.0,0.0,0.0,41215.0,63487.0,39702.0,40597.0,41365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706006,20.0,0.0,0.0,0.0,41215.0,63487.0,39702.0,40597.0,41365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706040,20.0,0.0,0.0,0.0,41215.0,63487.0,39702.0,40597.0,41365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706075,20.0,0.0,0.0,0.0,42495.0,64255.0,39702.0,38805.0,39829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706111,20.0,0.0,0.0,0.0,42495.0,64255.0,39702.0,38805.0,39829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706147,20.0,0.0,0.0,0.0,42495.0,64255.0,39702.0,38805.0,39829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706182,20.0,0.0,0.0,0.0,40447.0,64255.0,39702.0,38293.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706217,20.0,0.0,0.0,0.0,40447.0,64255.0,39702.0,38293.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706251,20.0,0.0,0.0,0.0,40447.0,64255.0,39702.0,38293.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706285,20.0,0.0,0.0,0.0,40447.0,64255.0,39702.0,38293.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706319,20.0,0.0,0.0,0.0,41727.0,63743.0,39702.0,37525.0,41621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706353,20.0,0.0,0.0,0.0,41727.0,63743.0,39702.0,37525.0,41621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706387,20.0,0.0,0.0,0.0,41727.0,63743.0,39702.0,37525.0,41621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706421,20.0,0.0,0.0,0.0,41727.0,63743.0,39702.0,37525.0,41621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706455,20.0,0.0,0.0,0.0,41727.0,62463.0,39702.0,38037.0,38293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706488,20.0,0.0,0.0,0.0,41727.0,62463.0,39702.0,38037.0,38293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706522,20.0,0.0,0.0,0.0,41727.0,62463.0,39702.0,38037.0,38293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706555,20.0,0.0,0.0,0.0,40703.0,65279.0,39702.0,40085.0,40597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706589,20.0,0.0,0.0,0.0,40703.0,65279.0,39702.0,40085.0,40597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706622,20.0,0.0,0.0,0.0,40703.0,65279.0,39702.0,40085.0,40597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706656,20.0,0.0,0.0,0.0,40703.0,65279.0,39702.0,40085.0,40597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706690,20.0,0.0,0.0,0.0,42751.0,63743.0,39702.0,38293.0,41365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706725,20.0,0.0,0.0,0.0,42751.0,63743.0,39702.0,38293.0,41365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768542706759,20.0,0.0,0.0,0.0,42751.0,63743.0,39702.0,38293.0,41365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
